movie_num,seg_num,seg_start_time,subseg_num,subseg_start_time,text
5,90,20.44,1,20.44,"Patrick Campbell rides the elevator down. Narrator: ""Patrick Campbell is slicking back his hair and straightening his tie."
5,90,20.44,2,20.47,"The elevator arrives on the 4th floor and Patrick exits. Narrator: ""He's just received some good news and is on his way to tell a special someone"""
5,91,20.52,1,20.52,"Camera pans back up to Keith shaking hands with his boss. Narrator: ""The handshake was weaker than expected"""
5,91,20.52,2,20.55,"Keith's head falls. Narrator: ""The pen is nowhere in sight. The promotion, given to someone else"""
5,92,21.0,1,21.0,"Camera pans back to the 4th floor, where Patrick is talking to Sarah. Narrator: ""That's him telling his good news to Sarah now on the 4th floor"""
5,92,21.0,2,21.04,"Camera pans back to Keith waiting for the elevator. Narrator: ""the same floor Keith Reynolds is heading towards"""
5,92,21.0,3,21.07,"Keith walks into the elevator. Narrator: ""Perhaps Sarah is waiting for another cup of coffee"""
5,92,21.0,4,21.1,"Keith rides the elevator down. Narrator: ""maybe tea, hot chocolate. Anything Keith Reynolds can do to take... """
5,93,21.15,1,21.15,"The doors of the elevator open. Keith drops his suitcase when he sees Sarah embracing Patrick. Narrator: ""They were kissing"""
5,93,21.15,2,21.17,"Keith watches. Narrator: ""The elevator doors seem to be staying open for an unusually long length of time. Their mouths were open"""
5,94,21.27,1,21.27,"Patrick starts walking to the elevator. Narrator: ""Keith Reynold's fantasy of what he would do to Patrick Campbell if he were trapped in a small room with him is interrupted by the same Patrick Campbell asking him to hold the elevator door. He felt himself take a deep breath"""
5,94,21.27,2,21.4,"Keith and Patrick take the elevator up. Narrator: ""Keith Reynolds can see Patrick Campbell's reflection looking confidently back at him from the shiny surface of the inside of the elevator."
5,95,21.47,1,21.47,"Patrick exits the elevator. Narrator: ""He exhales a deep breath and as he does 3 words slip out"""
5,95,21.47,2,21.52,"Patrick turns to Keith and walks up to him confrontationally. Keith holds his suitcase up to his face. Narrator: ""Keith Reynolds had never told anyone to do that to themselves before and almost instantly wished he still hadn't"""
5,95,21.47,3,21.58,"Patrick knocks down Keith's suitcase and winds up for a punch. Narrator: ""His apology was obviously insufficient"""
5,96,22.03,1,22.03,"Patrick punches Keith, knocking off his hat. Keith headbutts Patrick in retaliation, drawing blood. Narrator: ""some quick thinking was needed"""
5,96,22.03,2,22.05,"Keith begins to punch, kick and drag Keith around. Narrator: ""Keith Reynolds wonders whether the punch to his face will result in bruising. He wonders whether if he's quick enough, he can wash the blood out of his shirt before it stains. Whether Sarah likes a weathered man. A man man"""
5,96,22.03,3,22.18,"Keith finishes Patrick off with his suitcase and recoils at what he's done. Narrator: ""He then realizes that he has just killed Patrick Campbell"""
5,96,22.03,4,22.23,"The camera pans down to floor where Ruth is standing. Narrator: ""some more quick thinking was needed"""
5,97,22.25,1,22.25,"Ruth closes a file cabinet and walks to the stairs. Narrator: ""Ruth Charles from accounts needs the toilet. Her favorite one in the building is on the 7th floor, because it has a nicer soap dispenser"""
5,97,22.25,2,22.33,"Ruth reaches for the elevator but stops, and then starts walking up the stairs. Narrator: ""on account of her New Year's resolution, she takes the stairs"""
5,98,22.36,1,22.36,"Camera pans back up to Keith, who's dealing with Patrick. Narrator: ""Keith Reynolds has decided to take Patrick home until he has time to dispose of him properly"""
5,98,22.36,2,22.41,"Keith drags Patrick to the stairs. Narrator: ""He heads for the stairs. If someone calls the elevator on the down, he'd be caught red handed and no one likes a murderer"""
5,99,22.48,1,22.48,"Camera pans back to Ruth, who is walking up the stairs. Narrator: ""Ruth Charles has reached the 6th floor and is also thinking about going home"""
5,99,22.48,2,22.52,"Keith enters the frame dragging Patrick down the stairs. Ruth stops in her tracks. Narrator: ""right up until she sees Keith Reynolds on the stairs"""
5,99,22.48,3,22.57,"Keith notices Ruth on the stairs. Ruth faints and falls down the stairs, landing with a crack. Narrator: ""Keith Reynolds, covered in blood and carrying a mutilated Patrick Campbell sees Ruth's eyes roll in the back of her head"""
5,99,22.48,4,23.05,"Narrator: ""that was a genuine accident, and Keith is sorry. And also careful not to step in any of her blood on his way past"""
5,100,23.13,1,23.13,"Camera pans down to Sarah's floor. Narrator: ""It already feels like hours since Sarah last saw Patrick, so she's decided to take some files up to his office, as an excuse to see him again"""
5,101,23.23,1,23.23,"Camera pans back to Keith, who is dragging Patrick's body. Narrator: ""After a quick rethink, Keith Reynolds has decided to climb down the rather convenient ladder he has spotted outside the 5th floor window. That way he doesn't have to worry about passing security on his way to the ground floor"""
5,102,23.34,1,23.34,"Camera pans to the ground floor for a moment, where employees are throwing crumpled paper balls"
5,103,23.4,1,23.4,"Camera pans back up to Keith and Sarah's floor. Sarah drops her folder after seeing Keith dragging Patrick's body Narrator: ""Sarah sees Keith"""
5,103,23.4,2,23.43,"Sarah and Keith stop in their tracks. Narrator: ""He thought about saying something, but decided against it. Maybe she liked the silent type. She looked at him in a way no woman had ever done before. He wished she would run into his arms, kiss him, and tell him she liked him just the way he was"""
5,104,23.57,1,23.57,"Sarah faints and falls to the ground. Keith looks down dejectedly. Narrator: ""She fainted. He guessed dead bodies had that effect on women"""
5,104,23.57,2,24.02,"Keith climbs out the window. Narrator: ""Fortunately, she was just clear of the stairs and would live to die another day. Keith Reynolds didn't know what he would do without her"""
5,105,24.099999999999998,1,24.1,"Keith drags Patrick's body out of the window. Narrator: ""and as Keith tugged Patrick out onto the ladder, he suddenly realizes..."""
5,105,24.099999999999998,2,24.15,"Keith hangs on the ladder. Narrator continues: ""...realizes that a lot of people probably want the same things he does. A great job. A beautiful wife. Happiness. And even if you're lucky enough to get even some of it, like Patrick down there, it only takes a moment and it can all be taken away from you."
5,106,24.33,1,24.33,"Keith looks up. Narrator: ""He takes one last look at the building that has been his life for the last 8 years and sees a man he's never seen before"""
5,106,24.33,2,24.39,"Barry turns to see Keith hanging on the ladder. Narrator: ""It was a rather surreal moment for Barry, whose job it was to mop the floors. Keith Reynolds, balanced there"""
5,106,24.33,3,24.49,"Camera cuts to a black screen, narration stops"
11,107,0.0,1,0.0,"Anthropomorphic candy, popcorn, cigarette pack and soda walking down a movie aisle and singing ""Let's all go to the lobby to get ourselves a drink"""
11,107,0.0,2,0.12,"Looking at an active popcorn machine. People sing ""Delicious things to eat, the popcorn can't be beat."""
11,107,0.0,3,0.17,"Family of four (mother, father, son and daughter) are eating and drinking snacks. Chorus sings ""the sparkling drinks are just dandy, the chocolate bars and the candy."""
11,107,0.0,4,0.23,"View of a movie lobby selling snacks and drinks. Chorus sings ""so let's all go to the lobby to get ourselves a treat"""
11,107,0.0,5,0.29,"The words ""Let's all go to the Lobby to get Ourselves a Treat"" fade in as the chorus sings ""Let's all go to the lobby..."""
11,108,0.34,1,0.34,"Old fashioned movie countdown counting down from 3 to 2 to 1 to 0. The chorus finishes singing ""to get ourselves a treat."""
11,108,0.34,2,0.39,Cut to a completely black screen
6,109,0.41,1,0.41,"""THE ROCK "" in bold white text fades in on a black screen, then quickly fades out"
6,110,0.45,1,0.45,Underwater scene on the sea floor with lots of prehistoric sea creatures. A nautilus swims across the frame
6,110,0.45,2,0.47,Camera starts to pan up to the surface of the water
6,111,0.51,1,0.51,"Now above water, we see a large mountain with eyes and a round nose. A couple dragonflies fly across the frame"
6,111,0.51,2,0.53,Close up of a dragonfly sitting on a stick. It then flies away to the right
6,111,0.51,3,0.55,"View of a creek, an amphibious creature crawls out of the water onto a rock, screeches, and then jumps back into the water"
6,111,0.51,4,1.0,"View of the mountain from below, the wind blows the grass"
6,111,0.51,5,1.03,"Close up of the mountains' face, he furrows his brow"
6,112,1.06,1,1.06,"Wide shot of the mountain, who blinks his eyes sleepily and then falls asleep"
6,112,1.06,2,1.1,"As the mountain sleeps/dreams, the landscape around him starts to shift. The earth in front rolls up and a red dinosaur chases a yellow one across the frame"
6,112,1.06,3,1.14,"The mountain grows jagged, the surrounding plants disappear"
6,113,1.16,1,1.16,"The sky grows dark, clouds start to form, and snow covers the mountain and the surrounding ground. A herd of mammoths emerge in the upper left corner"
6,113,1.16,2,1.18,"A large glacier emerges from the right and starts moving towards the mountain. It pushes the mountain, which starts to roll and shrink, becoming a boulder"
6,113,1.16,3,1.21,"The boulder settles down and the glacier recedes. The sky clears, grass starts to grow, and trees sprout all around. The boulder now is covered by some grass and a tree"
6,114,1.26,1,1.26,Close view of the boulder's face. The sound of a tree being chopped down wakes him up
6,114,1.26,2,1.3,Wider shot showing a man with an ax chopping down the tree on top of the boulder. A wagon is in the background.
6,114,1.26,3,1.33,"The man walks in front of the boulder, who, now completely awake, starts groaning"
6,114,1.26,4,1.41,We now see a several men using axes to build houses to the boulder's left. The boulder is disturbed by their noise
6,115,1.44,1,1.44,The boulder uses his arms to lift himself out of the ground and starts to walk
6,115,1.44,2,1.49,"The boulder walks to another forest area, where he finds a cliffside to lie down and sleep"
6,116,1.58,1,1.58,"While the boulder is sleeping, a rope is slung over his nose. The rope pulls is pulled, waking the boulder up"
6,116,1.58,2,2.01,"In a wider shot, it is shown that a donkey and some men are dragging the boulder away"
6,116,1.58,3,2.04,Cut to a scene where three men are pulling the rock on a cart
6,116,1.58,4,2.06,"Switch to a scene where men are scraping and chiseling the boulder, making him rounder"
6,116,1.58,5,2.08,Switch to a scene where the boulder is being used as a mill stone
6,116,1.58,6,2.12,Establishing shot reveals that the boulder is being used as a wheel in a waterwheel house
6,116,1.58,7,2.14,"Close view of the wheel, being used to grind flour"
6,116,1.58,8,2.16,"The wheel starts spinning faster and he gets dizzy, as if time is passing quickly."
6,116,1.58,9,2.18,"View of a window, which starts spinning. The music speeds up. Outside the seasons change, as if time is passing quickly"
6,117,2.2,1,2.2,Suddenly the door opens and some soldiers wearing blue uniforms and holding bayonets walk in
6,117,2.2,2,2.24,The soldiers carry the wheel out of the house
6,118,2.27,1,2.27,Suddenly cut to a factory. A large machine crushes the wheel into smaller pieces
6,118,2.27,2,2.31,"A man holds the stone up to a grinder, grinding him down"
6,118,2.27,3,2.33,"A soldier places the stone, now a cannonball into a cannon. Drumroll in the background"
6,119,2.37,1,2.37,"A soldier blows a whistle and rings a bell, and three cannons fire"
6,119,2.37,2,2.4,The cannonball is fired out of a cannon and flies across the battlefield into a wooden pole. The cannonball shatters into pieces
6,119,2.37,3,2.44,"An establishing shot reveals that the cannonball hit a ship. A confederate flag falls in the background and the ship starts sinking, as soldiers in the foreground start cheering"
6,120,2.49,1,2.49,A piece of the cannonball falls into the water and starts sinking.
6,120,2.49,2,2.52,"Before the rock hits the ground, a current picks it up and starts pushing it. The rock tries to hold on but is swept away, past a couple fish"
6,121,3.0,1,3.0,"The rock, now very small, washes up on a bed of other rocks"
6,122,3.0400000000000005,1,3.04,"The rock is walking along a path. In the background, a farmer uses a tractor on top of a large boulder, and a plane flies overhead"
6,122,3.0400000000000005,2,3.09,"The rock walks up to a barrel, a crow caws in the background"
6,122,3.0400000000000005,3,3.12,The rock folds up a glove and curls up on top of it to rest
6,123,3.19,1,3.19,"A hand suddenly picks up the rock, who is startled awake"
6,123,3.19,2,3.21,A scientist brushes off the rock and finds a trilobite fossil on its back
6,123,3.19,3,3.25,The scientist giggles in glee and puts the rock in a red box before getting up and walking away
6,124,3.31,1,3.31,"Black screen suddenly flashes white - a picture is being taken. Behind the camera, a crowd is gathered"
6,124,3.31,2,3.33,Camera zooms out from the fossil to reveal that it's a part of an exhibit
6,124,3.31,3,3.37,Establishing shot reveals that the fossil is in a museum. People mill around. And a couple kids run across the frame
6,124,3.31,4,3.4,"The fossil blinks wearily. Next to it, another fossil blinks back"
6,125,3.45,1,3.45,"A kid suddenly presses his face up against the glass, shaking the exhibit and knocking the fossil off of its stand"
6,125,3.45,2,3.47,"The fossil falls, rolling behind the curtain of the exhibit and down through a wall"
6,125,3.45,3,3.5,"The fossil eventually rolls into a trash can, surprising the old man who's pushing the cart. He looks around before continuing on"
6,126,3.5500000000000003,1,3.55,"The man throws out the trash into the street and the fossil falls, breaking into smaller pieces. Upbeat jazz music starts playing"
6,126,3.5500000000000003,2,3.57,Another man kicks the fossil across the street before picking it up
6,127,4.02,1,4.02,The man throws the fossil at a window
6,127,4.02,2,4.04,The fossil breaks through a window and hits a man in the face before rolling away
6,128,4.06,1,4.06,The fossil rolls out through an open window
6,128,4.06,2,4.09,"The fossil drops down into the middle of a street, in oncoming traffic"
6,128,4.06,3,4.12,"A honking truck hits the fossil, kicking it up into the air"
6,128,4.06,4,4.15,"The fossil falls into another truck, where it is ground by its gears, grinding it into smaller pieces"
6,128,4.06,5,4.18,"The fossil gets shot onto the side of a road, where it picks up a piece of paper and covers its face with it"
6,129,4.23,1,4.23,A road roller suddenly rolls up from behind the fossil and pulverizes it into a tiny speck of dust
6,129,4.23,2,4.28,"The fossil, now a tiny speck, lies among other pebbles"
6,130,4.3,1,4.3,"A man with a broom is sweeping the floor, and sweeps up the pile of sand down the street and onto a beach"
6,130,4.3,2,4.38,Camera zooms in on a pile of sand
6,130,4.3,3,4.41,The tiny grain of sand sets another grain of sand under its head and tries to go to sleep
6,131,4.5,1,4.5,Suddenly an excavator grabs the pile of sand containing the grain of sand
6,131,4.5,2,4.52,The excavator drops the pile of sand into a dump truck
6,131,4.5,3,4.55,"Transition to a factory, where the sand is rolled along on a conveyer belt to a right orange light"
6,132,5.01,1,5.01,The sand is transported to a giant crucible of molten glass
6,132,5.01,2,5.04,The grain of sand falls towards the molten glass and the screen fades to white
6,133,5.08,1,5.08,A mold comes off and the grain of sand now is a plate of glass
6,133,5.08,2,5.11,A mechanical arm scoops up the lens/mirror and pushes it
6,133,5.08,3,5.14,A couple of workers wearing cleanroom suits cover the lens with a black box and the screen turns black
6,134,5.16,1,5.16,A wide shot of a rocket flying lifting off from earth
6,134,5.16,2,5.21,"In space, the rocket disassembles."
6,134,5.16,3,5.23,A closer shot of the rocket's cargo reveals that it's a telescope.  A cover comes off and the lens of the telescope is the lens that we saw earlier
6,134,5.16,4,5.27,"In a control room on earth, everybody cheers after a successful launch and someone presses a red button"
6,135,5.3,1,5.3,The spacecraft engine ignites and it starts shooting through space
6,135,5.3,2,5.34,The spacecraft smacks into an asteroid and diverts its path
6,135,5.3,3,5.36,"The spacecraft rockets through space, spinning rapidly. One solar panel is bent and the lens is cracked"
6,135,5.3,4,5.39,The spacecraft spirals towards what looks like a red colored planet
6,135,5.3,5,5.41,The spacecraft accelerates as it falls towards the planet. It starts to heat up and melt into a blob of molten metal and glass
6,135,5.3,6,5.44,"The spacecraft crash lands onto the surface of the new planet, leaving cloud of dust"
6,136,5.47,1,5.47,"The stars in the sky start to spin, as if to indicate the passage of time. Slowly, the landscape shifts and mountains form"
6,136,5.47,2,5.51,Clouds start to form and rain starts falling. A body of water collects in the center
6,136,5.47,3,5.54,A face starts to emerge from a mountain. He opens his eyes as plants start growing and he looks around. The mountain sighs heavily before falling asleep
7,137,6.1000000000000005,1,6.1,"""THE PRISONER "" in bold white text fades in on a black screen, then quickly fades out"
7,138,6.15,1,6.15,"Black screen fades into a scene of outside a cafe. A man wearing a black suit walks up to maid who is cleaning up a table. The maid says ""we'll be with you in a minute"""
7,138,6.15,2,6.2,"Camera cuts to a closer view of the man. He asks, ""What's the name of this place?"" The woman answers ""You're new here, aren't you?"" Man: ""Where?"" Maid: ""Do you want breakfast?"" Man: Where is this?"" Maid: ""The village?"" Man: ""Yes"" Maid: ""I'll see if coffee's ready"""
7,139,6.28,1,6.28,"The man reaches for the maid's arm and asks urgently, ""Where's the police station?"""
7,139,6.28,2,6.3,"The maid turns around, saying ""there isn't one"" Man: ""Can I use your phone"" Maid: ""we haven't got one"" Man: ""where can I make a call?"" Maid: ""well there's a phone box around the corner"". The man thanks her and walks away briskly"
7,140,6.36,1,6.36,Camera cuts to wide shot of the man walking through the street and around the corner while looking for the phone booth. Ominous music plays in the background.
7,141,6.51,1,6.5,The man walks up to the phone box and grabs an L-shaped phone. He holds it up and examines it
7,141,6.51,2,6.55,"The phone beeps. A woman says ""Number please"" Man: ""what exchange is this?"" Woman: ""Number please"" Man: ""I want to make a call t-"" Woman: ""Local calls only, what is your number sir"""
7,141,6.51,3,7.05,"The man pauses, then says ""Haven't got a number"" Woman: ""No number, no call"". The phone clicks and the man sets it down"
7,142,7.11,1,7.13,The man begins to walk back towards the camera. He looks around
7,142,7.11,2,7.24,Camera cuts again to the man walking up to what looks like a map of the village
7,143,7.31,1,7.31,"The man holds his finger up to a screen that says ""PUSH AND FIND OUT"". Next to it are a large number of black buttons with numbers on them."
7,143,7.31,2,7.34,The man presses a button corresponding to taxi rank and a car revs in the background
7,144,7.38,1,7.38,A woman wearing a red striped shirt suddenly pulls up in a car
7,144,7.38,2,7.4,"Woman: ""where to, sir?"" the man looks back at the woman in the taxi. The woman says some words in French."
7,144,7.38,3,7.44,"The man walks up to the car. He says ""take me to the nearest town"" Woman: Oh we're only the local service"""
7,144,7.38,4,7.48,"The man gets into the car and says ""take me as far as you can"" as she drives off"
7,145,7.500000000000001,1,7.5,"As they're driving, the man asks ""why did you speak to me in French?"" Woman: ""French is international"" Man: ""I suppose it's a waste of time asking the name of this place"" Woman: ""as a matter of fact I thought you might be Polish, perhaps a Czech"" Man: ""What would Poles or Czechs be doing here?"" Woman: ""It's very cosmopolitan, you never know who you'll meet next"""
7,145,7.500000000000001,2,8.04,Camera cuts to close ups of the man and woman looking around as they drive through the town
7,145,7.500000000000001,3,8.07,The car passes a large white house.
7,145,7.500000000000001,4,8.09,The car drives past many houses and a fountain
7,145,7.500000000000001,5,8.13,The man looks around as the woman is driving. She smiles broadly
7,145,7.500000000000001,6,8.15,The car drives past a biker on a narrow cobbled road.
7,145,7.500000000000001,7,8.18,The car slows down and reaches a stop near a white building
7,146,8.22,1,8.22,"The woman says ""I did tell you we are only local"" and the man starts to exit the car"
7,146,8.22,2,8.25,"The woman says ""the charge is two units"" as the man turns around. Man: ""Units?"" Woman: ""Credit units. Oh well, pay me next time"""
7,146,8.22,3,8.31,"Camera cuts back to the woman, who gestures and says ""be seeing you"" before starting to drive off"
7,146,8.22,4,8.33,Camera cuts to a wide view of a white building with the man and car in front of it. The car drives off to the right as the man looks around
7,147,8.4,1,8.4,"The man looks at a sign in front of the building that says ""General Store"" before walking in"
7,147,8.4,2,8.44,"Camera cuts to view from inside of the general store, with the man entering through the door. A man is speaking French in the background"
7,147,8.4,3,8.53,The man starts walking right and the camera pans right to reveal a clerk speaking to a woman in a blue dress
7,147,8.4,4,8.57,"The clerk says ""wouldn't you go help yourself, the pineapple ma'am"" and the woman walks out of frame and back to get a pineapple. The clerk thanks the lady before she leaves"
7,147,8.4,5,9.08,"The clerk says ""be seeing you"", making the same gesture as the lady who drove the car"
7,148,9.1,1,9.1,"The man makes eye contact with the clerk, who says ""good morning sir, what can I do for you then?"" as he walks across the store"
7,148,9.1,2,9.14,"The man replies ""I'd like a map of this area"" Clerk: ""A map? Color or black and white"" Man: ""just a map"""
7,148,9.1,3,9.2,"The clerk turns around and reaches in a cabinet behind him, speaking to himself"
7,148,9.1,4,9.27,"The clerk comes back with a small white book that says ""map of your village"" He says ""here we are sir, I think you'll find that shows everything"""
7,149,9.3,1,9.3,The man grabs the book and folds it out on the counter
7,149,9.3,2,9.36,"In a few close up shots of the map, we see that the map only shows the village that's surrounded by ""the mountains"""
7,150,9.39,1,9.39,"The man says ""I meant a larger map"" Clerk: ""only in color sir, much more expensive"" Man: ""that's fine"""
7,150,9.39,2,9.44,"The clerk turns back around, opens the cabinet, and brings back a brown booklet, dropping it on the counter"
7,150,9.39,3,9.52,The man opens up the color map to see the same mountains surrounding the village. Ominous music starts in the background
7,151,10.02,1,10.02,"The man says ""that's not what I meant, I meant a larger area"" Clerk: ""no we only have local maps sir, there's no demand for any others"""
7,151,10.02,2,10.12,"Camera cuts to a closer view of the clerk. He says ""you're new here aren't you?"""
7,152,10.15,1,10.15,"The man says ""where can I hired car, self drive?"" The clerk says ""no self drive, only taxis"" The man replies ""I've tried those"
7,152,10.15,2,10.2,A bell suddenly rings and a man wearing a blue cap walks in. Both the man and the clerk turn to look at him
7,153,10.23,1,10.23,"The clerk walks back across the store, saying ""Well I look for the occasional customs sir"""
7,153,10.23,2,10.28,"The clerk says ""be seeing you"", making the same gesture again to the man as he leaves"
7,153,10.23,3,10.3,"The clerk turns to the new customer and says ""yes, sir?"""
7,153,10.23,4,10.33,"The man turns, opens the door and exits"
8,154,10.36,1,10.36,"""THE BLACK HOLE"" in bold white text fades in on a black screen, then quickly fades out"
8,155,10.4,1,10.4,"""THE BLACK HOLE"" appears in bold white text on a black screen. A circle opens up to reveal an office setting"
8,155,10.4,2,10.42,The camera pans right to reveal a man wearing a white shirt and gray tie. The man sighs
8,155,10.4,3,10.49,"The man hits a button on the copy machine, which quickly beeps 3 times"
8,155,10.4,4,10.51,"The man notices something is wrong, frowning. He looks down at the copier"
8,155,10.4,5,10.53,The man hits the button on the copier 3 times in a row and the copier beeps repeatedly
8,155,10.4,6,10.55,"View of man's feet, he kicks the copier"
8,156,10.57,1,10.57,The copy machine prints out a solid black circle on a large white sheet of paper
8,156,10.57,2,10.59,"The man picks up the paper and holds it in front of him, frowning"
8,156,10.57,3,11.04,The man sets the paper off to his right
8,156,10.57,4,11.06,The man opens up the copy machine to see its bright green light moving back and forth
8,156,10.57,5,11.1,The man closes the printer before checking his watch
8,157,11.12,1,11.12,"The man reaches for a drink from a styrofoam cup.  For an instant, the camera is in perspective of the black hole looking at the man with a rumbling noise in the background"
8,157,11.12,2,11.14,"The man puts his cup on the black hole. The cup disappears, surprising him"
8,158,11.17,1,11.17,"The man, bewildered that the cup is gone, frowns at the black hole"
8,158,11.17,2,11.19,"From the perspective of inside the black hole, we see the man get closer to the black hole. Rumbling sound in the background"
8,158,11.17,3,11.21,"The man crouches, getting closer to the black hole until it's at eye level"
8,158,11.17,4,11.25,The man cautiously reaches his hand towards the black hole but quickly withdraws it. He looks around to see if others are watching
8,158,11.17,5,11.3,The man reaches his hand into the black hole apprehensively and takes out his coffee cup
8,158,11.17,6,11.36,"The man holds up the coffee cup, surprised. He sets it down to his side to examine the black hole"
8,159,11.4,1,11.4,"The man picks up the piece of paper, holding it at eye level. He reaches his hand into it before pulling it back out"
8,159,11.4,2,11.45,The man chuckles nervously. He looks around and his gaze focuses on something in the distance
8,160,11.49,1,11.49,"The man walks up to a vending machine, placing the black hole up on the glass"
8,160,11.49,2,11.53,The man looks around nervously before reaching his hand into the hole
8,160,11.49,3,11.56,"With his hand inside the black hole, we hear the crinkling sound of a candy wrapper. The man slowly pulls out a candy bar"
8,160,11.49,4,12.0,The man looks at the candy bar and the black hole in mild awe
8,160,11.49,5,12.02,"The man walks away, eating his candy bar while smiling slightly at the black hole"
8,160,11.49,6,12.05,"The man looks around the office. Something catches his eye, and he stops smiling"
8,161,12.07,1,12.07,"We see an office door that says ""keep out"". The camera slowly zooms in on the door"
8,161,12.07,2,12.11,The man walks towards the door
8,161,12.07,3,12.13,The man places the black hole up against the door and reaches in. We hear a clicking sound as he unlocks it from the inside
8,161,12.07,4,12.15,The man opens the door and turns on a flickering light
8,162,12.200000000000001,1,12.2,"The man walks in, seeing a large safe"
8,162,12.200000000000001,2,12.22,The man crouches to place the black hole against the door of the safe. He tapes it down and looks around nervously
8,162,12.200000000000001,3,12.26,The man reaches into the hole to pull out a bundle of cash
8,162,12.200000000000001,4,12.3,"The man turns the cash in his hands, chuckling nervously before setting it down behind him"
8,162,12.200000000000001,5,12.34,"The man reaches into the hole repeatedly, pulling out more and more cash"
8,162,12.200000000000001,6,12.42,The man reaches into the hole again but he struggles to reach anything. He frowns
8,163,12.46,1,12.46,"The man sticks his arms and head into the hole, climbing in with his whole body"
8,163,12.46,2,12.5,The tape that was holding up the paper releases and the paper with the black hole drops to the floor
8,164,12.54,1,12.54,The camera pans out as we hear a faint knocking sound on the safe
8,164,12.54,2,12.58,The camera jumps back again as the knocking continues and the sounds of the office grow louder
8,164,12.54,3,13.01,Camera cuts to a black screen and sound stops
9,165,13.03,1,13.03,"""POST-IT LOVE"" in bold white text fades in on a black screen, then quickly fades out"
9,166,13.07,1,13.07,"Black screen fades to a photo of a building framed and hung on a lilac wall. ""Post-it Love"" in pink text appears in the upper left corner of the photo frame before fading out. A drum beat starts in the background"
9,167,13.1,1,13.1,"Camera cuts to a woman standing in front of a printer, looking down. Upbeat whistle music starts playing"
9,167,13.1,2,13.16,Aerial view of the woman making copies of something. Camera starts to pan left
9,168,13.21,1,13.21,"Camera pans over a border to reveal a man's hands, also making copies of something"
9,168,13.21,2,13.25,"Camera cuts to a view of both of them working, making copies. The rooms appear to be very similar and the man and the woman work simultaneously, reaching, crouching, and refilling the printer at the same time"
9,169,13.389999999999999,1,13.39,The man and woman stand up simultaneously. They both turn their heads and see each other.
9,169,13.389999999999999,2,13.42,"The man turns away, looking back at his work. The woman does the same with a slight smile"
9,170,13.46,1,13.46,The man walks to his desk and starts to sit down
9,170,13.46,2,13.49,"The man notices a blue folder on his desk. He reaches to open it, frowning slightly"
9,171,13.52,1,13.52,"When he opens the folder, the man finds a smiley face made using pink post it notes inside."
9,172,13.56,1,13.56,The man scoots back in his chair and looks around in confusion.
9,172,13.56,2,13.59,"Behind him, the woman pokes her head out of her cubicle. The man turns his head"
9,172,13.56,3,14.01,The woman notices the man looking at her and quickly ducks behind her cubicle wall
9,173,14.03,1,14.03,"The man smiles, looking at the folder, before scooting up"
9,173,14.03,2,14.09,The man close the folder and appears to think
9,174,14.11,1,14.11,The woman gets to her desk. She sets down her stuff and goes to open the blinds
9,174,14.11,2,14.17,"The woman opens the blinds to reveal a sun made out of orange and yellow post it notes on her window. She notices it, looks around a bit and starts to sit down"
9,174,14.11,3,14.25,"Camera cuts to a closer view of the woman at her desk. She looks around and bites her nails, thinking"
9,175,14.319999999999999,1,14.32,Cut to the man standing in the bathroom. He's looking into the mirror and straightening his tie.
9,175,14.319999999999999,2,14.34,"Another man walks by behind him and into a stall, closing its door to reveal a thought bubble with a heart inside it"
9,175,14.319999999999999,3,14.37,The man notices the thought bubble in the mirror and turns to look at it
9,175,14.319999999999999,4,14.4,The man turns back around and smiles broadly.
9,176,14.48,1,14.48,"Camera cuts to the inside of a supply closet, dark. The door opens and the woman walks in before closing the door"
9,176,14.48,2,14.54,She clicks the lights on. Camera shows a close up of the upper half of her face. She smiles
9,176,14.48,3,14.57,"In front of her is a bouquet of four flowers made of post it notes on the wall. From behind with her hands on the light switch, it looks as if she is holding the flowers"
9,177,15.0,1,15.0,The woman walks out of the supply closet with an armful of post it notes. She turns off the light and closes the door behind her
9,177,15.0,2,15.1,The woman walks off to the right in a hurry with all of the post it notes
9,177,15.0,3,15.12,"Cut to the woman walking down a hallway, still holding the post it notes. She looks behind her"
9,178,15.18,1,15.18,The woman slows to a stop as she notices something in front of her. The camera pans out as the music swells
9,178,15.18,2,15.23,"Camera shows a giant mural of the man and woman's faces made with post it notes, with hearts surrounding them. The man is standing there, continuing to work on the mural"
9,178,15.18,3,15.28,Camera cuts to a closer shot of the man working on the woman's hair clip in the mural.
9,179,15.32,1,15.32,The man turns to notice the woman standing there
9,179,15.32,2,15.36,"He stands up, looking at her an smiling"
9,180,15.4,1,15.4,"The woman, still in shock, stares back"
9,180,15.4,2,15.43,The woman starts to smile back
10,181,15.48,1,15.48,"""BUS STOP"" in bold white text fades in on a black screen, then quickly fades out"
10,182,15.56,1,15.56,"Shot of the sun, bright in a clear sky. Faint music plays in the background"
10,182,15.56,2,16.0,"Shot of an empty street, buildings are worn. Faint music continues to play"
10,182,15.56,3,16.04,A man stands on the sidewalk at a bus stop. He's sweating through a red t-shirt and holding a plastic bag. He's wearing white headphones. Cars rumble in the background
10,182,15.56,4,16.08,Close up of the man's face. He's sweating profusely and he blinks wearily
