movie_name,movie_num,seg_num,seg_start_time,subseg_num,subseg_start_time,text
the_shoe,4,87,17.38,2,17.43,The camera cuts back to the man as he looks at the woman puzzled. He appears to slow down slightly.
the_shoe,4,88,17.47,1,17.47,The man puts down his milk carton at the top of a fence only for the woman to pretend to do the same on the other side of the street.
the_shoe,4,89,17.51,1,17.51,The camera cuts to the woman walking down the street after setting her fake milk carton down.
the_shoe,4,89,17.51,2,17.54,"Moving back to the man, he begins to hunch over and swing his arms out in front of him."
the_shoe,4,89,17.51,3,17.56,"The woman, glancing back over at the man, mimics his arm movements."
the_shoe,4,89,17.51,4,17.59,The man continues to look over at the woman as he does the same motion with his arms.
the_shoe,4,89,17.51,5,18.02,"Cutting back to the woman, she slowly disappears from view (behind a metal box on the street). Emerging from this obstacle she acts out another movement."
the_shoe,4,89,17.51,6,18.05,"The man, still swinging his arms, changes what he's doing to follow her."
the_shoe,4,89,17.51,7,18.07,The camera cuts back to the woman laughing and now hunched over holding her stomach.
the_shoe,4,89,17.51,8,18.1,The man now follows this motion as he approaches the end of the sidewalk at an intersection.
the_shoe,4,90,18.13,1,18.13,"The woman suddenly stops and covers her mouth. The camera cuts to show a car approaching the intersection. The man, still looking at the woman, is oblivious. The woman tries to warn him about the car; however, he continues to mimic her."
the_shoe,4,91,18.18,1,18.18,"The man walks right out into the intersection, and the car hits him."
the_shoe,4,92,18.22,1,18.22,The woman looks with her head slightly turned away at the scene. The car the has just hit the man goes airborne before it finally comes to a loud halt.
the_shoe,4,93,18.33,1,18.33,The woman looks up as the man's shoe comes flying through the sky. It hits the pavement on its side.
the_shoe,4,93,18.33,2,18.41,"The camera moves up the side of the pavement, away from the first shoe. It soon comes across another type of shoe than the first."
the_shoe,4,93,18.33,3,18.51,The camera pauses on this second shoe as the music ends and the screen fades to black.
keith_reynolds,5,94,18.54,1,18.54,The title KEITH REYNOLDS fades on to the black screen.
keith_reynolds,5,1,19.01,2,19.01,The scene opens to a cartoon car approaching a tall building in the distance. Only the sound of the car's motor can be heard.
keith_reynolds,5,2,19.12,2,19.12,The scene cuts to write writing on a brown background. It says Keith Reynolds can't make it tonight
keith_reynolds,5,3,19.15,2,19.15,Camera cuts back to a close up of the car. A blue cartoon man gets out of the vehicle and slams the door shut.
keith_reynolds,5,3,19.15,3,19.24,"Moving over to the building the man stops before the first step. He rubs his hand over his face and turns back around to the car. Having forgotten his hat, he goes back to retrieve it and once again slams the door shut."
keith_reynolds,5,4,19.33,2,19.33,"As the man begins to walk towards the building music starts to play. A voice starts to introduce him: ""This is Keith Reynolds, and today is promotion day."""
keith_reynolds,5,4,19.33,3,19.41,"Keith has reached the building. The camera view is one from the side of the building as if there was a wall missing. Four other people are talking inside on the ground floor The elevator reaches the bottom, as the music and introduction of the narrator continues: ""Having worked at the company eight years, he's the most senior, junior analyst in the building. He's been waiting for this day, for a very long time."" The elevator is held for Keith by another person as he enters, the doors shut, and the elevator begins its ascent."
keith_reynolds,5,5,19.51,3,19.51,"The camera shows multiple floors as the elevator rises. The narrator continues: ""When he gets his promotion, he will finally be a successful business man."" The elevator stops on a floor with another woman. Keith gets off of the elevator."
keith_reynolds,5,5,19.51,4,19.55,"The narrator says, ""This is important because it means Sarah will like him."" Keith walks towards Sarah who is bent over a filing cabinet. The elevator leaves the floor with another man in it. The narrator says, ""That's her bending over now on the fourth floor..."""
keith_reynolds,5,6,20.04,2,20.04,"Keith grabs a cup from the stack by the fridge. The narrator adds, ""...In an attempt to trigger the beginnings of her maybe wanting to spend the rest of her life with him. Keith Reynolds sometimes offers to make her a coffee."" Keith presents the coffee to Sarah and she rejects it. The narrator describes ""She never wants one."""
keith_reynolds,5,6,20.04,3,20.13,"Kieth walks away from Sarah and goes to pick up his briefcase. He walks towards the elevator, and the narrator finishes ""...But Keith Reynolds always makes her a cup anyway."""
keith_reynolds,5,7,20.17,6,20.17,"The scene shifts moving down two floors. A man is sitting at his desk when suddenly someone outside falls down the ladder. The narrator shifts focus: ""Meanwhile on the second floor, Bill from human resources has just seen something, or someone..."""
keith_reynolds,5,7,20.17,7,20.21,"The narrator continues with "" fall past the window. A quick check confirms that it was someone, and he phones an ambulance."" Bill gets up from his desk, looks out the window, and grabs his phone calling the ambulance."
keith_reynolds,5,8,20.28,5,20.28,"Back on the fourth floor, Keith gets on the elevator and heads upstairs. The narrator describes, ""Keith Reynold's reflection is looking confidently back at him from the shinny surface of the inside of the elevator"" The elevator stops at a floor with a secretary and two other people shaking hands by the open door."
keith_reynolds,5,8,20.28,6,20.36,"Keith exits the elevator, and walks over to the secretary. Meanwhile, the green man who had just been shaking hands with the red man, leaves the floor and heads for the elevator. The narrator describes Keith's thoughts: ""He pictures the handshake in his head. The sound that the fat gold nib pen makes as he signs his name on the line"""
keith_reynolds,5,9,20.44,2,20.44,"The scene follows the green man's descent in the elevator, know revealed to be Patrick: ""Patrick Campbell is slicking back his hair and straightening his tie. He just received some good news and is on his way to tell a special someone."" Patrick has reached the fourth floor and exits walking towards Sarah."
keith_reynolds,5,10,20.52,6,20.52,"The camera moves back up to the top floor where Keith has moved into the office of the boss. They shake hands, and the boss sits down. The narrator explains ""The handshake was weaker than expected. The pen is nowhere in sight. The promotion: given to someone else."""
keith_reynolds,5,11,21.0,3,21.0,"Moving back down to the fourth floor, Patrick Campbell is hugging Sarah. The narrator begins, ""That's him telling his good news to Sarah now on the fourth floor..."""
keith_reynolds,5,11,21.0,4,21.04,"The camera moves back up to the top floor where Keith has left the office and is moving towards the elevator. The narrator continues to speak as he gets on the elevator and heads towards the fourth floor: ""The same floor Keith Reynolds is heading toward. Perhaps Sarah would like another cup of coffee, maybe tea, hot chocolate, anything Keith Reynolds could do to take-"""
keith_reynolds,5,12,21.15,3,21.15,"Keith has reached the fourth floor, and the elevator doors open. In front of him he sees Patrick and Sarah kissing. The narrator pauses as Keith Reynolds drops his briefcase. ""They were kissing"" Another pause. Then ""The elevator door seemed to be staying open for an unusually long time. Their mouths were open."
keith_reynolds,5,13,21.27,8,21.27,"The narrator describes Keith's thoughts as Patrick stops kissing Sarah and heads towards Keith: ""Keith Reynold's fantasy of what he would do to Patrick Campbell if he were trapped in a small room with him was interrupted by the same Patrick Campbell asking him to hold the elevator door."""
keith_reynolds,5,13,21.27,9,21.38,"Patrick enters the elevator and they begin their ascent: ""He felt himself take a deep breath. Keith Reynolds could see Patrick Campbell's reflection staring confidently back at him from the shiny surface of the inside of the elevator"""
keith_reynolds,5,14,21.47,6,21.47,"The elevator stops, having reached Patrick's stop. Patrick exits and the narrator continues: ""He exhales his deep breath and as he does three words slip out..."""
keith_reynolds,5,14,21.47,7,21.52,"Patrick turns around and heads back towards the elevator to confront Keith. The narrator continues""...Keith Reynolds had never told anyone to do that to themselves before, and almost instantly wished he still hadn't. His apology was obviously insufficient"""
keith_reynolds,5,15,22.03,5,22.03,"Keith and Patrick begin to fight: ""Some quick thinking was needed. Keith Reynolds wonders whether the punch to his face will result in bruising. He wonders if he's quick enough he can wash the blood out of his shirt before it stains."""
keith_reynolds,5,15,22.03,6,22.14,"Patrick is now lying limp on the floor. Keith continues to hit him until he is dead. The narrator describes the scene: ""...whether Sarah likes a weatherman- a man's man. He just realized that he has killed Patrick Campbell. Some more quick thinking was needed"""
keith_reynolds,5,16,22.25,4,22.25,"The camera moves down a couple of floors. A woman appears by a filing cabinet. She is described as such: ""Ruth Charles from accounts needs the toilet. Her favorite one in the building is on the seventh floor because it has a nicer soap dispenser. On account of her New Year's resolution, she takes the stairs."""
keith_reynolds,5,17,22.36,3,22.36,"The camera moves back up to Keith and Patrick, where Keith is dragging Patrick's body out of the elevator. The narrator adds, ""Keith Reynolds decides to take Patrick home until he has time to dispose of him properly. He heads for the stairs. If someone calls the elevator on his way down, he'd be caught red-handed, and no one like a murderer."""
keith_reynolds,5,18,22.48,2,22.48,"The camera cuts back to Ruth walking up the stairs. ""Ruth Charles has reached the sixth floor, and is also thinking about going home. Right up until she sees Keith Reynolds on the stairs..."""
keith_reynolds,5,18,22.48,3,22.57,"Keith continues to walk down the stairs until he sees Ruth. Ruth has paused, as the narrator describes Keith: ""Keith Reynolds covered in blood and carrying a mutilated Patrick Campbell, sees Ruth's eyes roll in the back of her head."
keith_reynolds,5,18,22.48,4,23.06,"Ruth falls down the stairs as she faints. A loud crack sounds before the narrator continues: ""That was a genuine accident and Keith is sorry, but also careful to not step in her blood on his way past."""
keith_reynolds,5,19,23.13,3,23.13,"The camera cuts down to the fourth floor. Sarah grabs some files and heads towards the elevator. The narrator describes her thoughts, ""It already feels like hours since Sarah last saw Patrick. So she's decided to take some files up to his office. As an excuse to see him again."""
keith_reynolds,5,20,23.23,3,23.23,"The camera moves up to where Keith is dragging Patrick's body: ""After a quick rethink, Kieth Reynolds has decided to climb down the rather convenient ladder he has spotted outside the fifth floor window. That way he doesn't have to worry about passing security on the ground floor."""
keith_reynolds,5,21,23.34,2,23.34,"The camera cuts to the ground floor where security is talking. No narration, only music is heard."
keith_reynolds,5,22,23.4,2,23.4,"The camera moves up to the fifth floor. Keith stops dragging Patrick's body as he reaches the window. The narrator begins to speak: ""Sarah sees Keith. He thought about saying something but decided against it..."""
keith_reynolds,5,22,23.4,3,23.46,"As everyone stands there, the narrator continues with Keith's thoughts: ""Maybe she liked the silent type. She looked at him in a way no woman had ever done before. He wished she would run into his arms. Kiss him and tell him she liked him just the way she was."""
keith_reynolds,5,23,23.57,4,23.57,"The narrator describes Sarah as she falls over: ""She fainted. He guessed dead bodies had that effect on women"""
keith_reynolds,5,23,23.57,5,24.02,"Keith turns back towards the window, looks over the side, and the narrator continues: ""Fortunately she was just clear of the stairs and would live to die another day. Keith Reynolds didn't know what he would do without her."""
keith_reynolds,5,24,24.099999999999998,2,24.1,"Keith is now on the ladder. He leans over to grab Patrick's body. ""And as Keith tugged Patrick out onto the ladder, he suddenly realizes-"" Patrick slips from Keith's grasp and falls."
keith_reynolds,5,24,24.099999999999998,3,24.15,"Keith, balancing on the ladder continues to reflect ""- that a lot of people probably want the same things he does: a great job, a beautiful wife, happiness. """
keith_reynolds,5,24,24.099999999999998,4,24.26,"Keith continues to balance on the ladder, while inside the building a janitor is mopping the floor in front of him. ""And if you're even lucky enough to get some of it, like Patrick down there, it only takes a moment and it can all be taken away from you."""
keith_reynolds,5,25,24.33,2,24.33,"Keith looks up at the window to see the janitor: ""He takes one last look at the building, that has been his life for the last eight years, and sees a man he has never seen before."""
keith_reynolds,5,25,24.33,3,24.42,"The janitor stops mopping for a second, and looks up to see Keith outside of the window: ""It was a rather surreal moment for Barry, whose job it was to mop the floors. Keith Reynolds balanced there."""
cartoon_intro_2,11,26,0.0,3,24.42,not annotated
cartoon_intro_2,11,27,0.34,1,24.42,not annotated
the_rock,6,53,0.41,3,0.41,The title THE ROCK appears on a black screen.
the_rock,6,54,0.45,3,0.45,An animated underwater landscape appears. Sounds of the ocean can be heard as the scene moves up through the ocean.
the_rock,6,55,0.51,7,0.51,"Above ground the sound changes to that of crickets.  There is a pond with grass surrounding it, and a giant mountain in the middle."
the_rock,6,55,0.51,8,0.55,The scene cuts to a close up of a dragonfly on a leaf. It then changes to an amphibious animal coming out of the pond.
the_rock,6,55,0.51,9,1.0,The mountain appears on screen again as it zooms to its face.
the_rock,6,56,1.06,4,1.06,"The eyes of the mountain droop as it closes them, and the mountain drifts off to sleep."
the_rock,6,56,1.06,5,1.1,"As the mountain is asleep, the scene around it changes. The ground shifts, and two dinosaurs appear on the screen."
the_rock,6,56,1.06,6,1.14,The ground continues to shift as it becomes sand. The size of the mountain is reduced by the large sand dunes.
the_rock,6,57,1.16,5,1.16,The seasons begin to change to winter as a large block of ice pushes through the scene. The mountain gets rolled into a smaller boulder as it is moved to the right.
the_rock,6,57,1.16,6,1.21,"Soon the grass grows around the mountain, who is now a boulder. The seasons change to spring as trees grow from the ground."
the_rock,6,58,1.26,7,1.26,The boulder becomes startled from sleep by the sound of a crunching and chopping. The boulder opens its eyes to a leaf falling in front of its face.
the_rock,6,58,1.26,8,1.31,The scene cuts out to show a lumberjack chopping at the tree on top of the boulder. The lumberjack gives up and walks away from the boulder.
the_rock,6,58,1.26,9,1.41,The boulder is fully awake now as more lumberjacks appear behind him chopping trees.
the_rock,6,59,1.44,7,1.44,The boulder sticks its arms out and pushes itself out of the ground. Then it starts walking away from the hole in the ground.
the_rock,6,59,1.44,8,1.5,The boulder moves into the forest where it comes across a leaf on the base of a rock. It decides to lay down on the leaf.
the_rock,6,60,1.58,8,1.58,The boulder wakes to a rope tied around its nose. A horse pulls the boulder away from the rock and a man helps leverage it out.
the_rock,6,60,1.58,9,2.05,A couple of men pull the boulder on a cart back to their village.
the_rock,6,60,1.58,10,2.07,"Back at their village, two men work to hammer and sand the boulder into a smooth finish."
the_rock,6,60,1.58,11,2.09,The scene cuts to the boulder spinning around as workers walk by.
the_rock,6,60,1.58,12,2.14,"The boulder has been made into a wheel for a waterwheel house, and it begins to spin very quickly. The scene as a whole now spins rapidly."
the_rock,6,61,2.2,4,2.2,Soldiers enter the building and take the wheel with them.
the_rock,6,62,2.27,4,2.27,"Having brought the wheel to a new location, the soldiers smash the wheel into pieces. They then take a smaller piece and sand it down, effectively making it a cannonball."
the_rock,6,63,2.37,5,2.37,The soldiers put the cannonball into the cannon. Around them soldiers prepare to fight.
the_rock,6,63,2.37,6,2.43,"The cannonball is launched into a ship, where the men on board fight each other."
the_rock,6,64,2.49,3,2.49,"The cannonball falls into the water below where it had been broken by the mass of the ship. The cannonball tries to hold on to the floor of the ocean, but is taken away by the current."
the_rock,6,65,3.0,5,3.0,The broken cannonball is washed up shore in a small stream where it is now a small rock.
the_rock,6,66,3.0400000000000005,6,3.04,The scene cuts to the rock wandering on shore. It is a rural area with a tractor moving through the grass and a retro airplane flying above.
the_rock,6,66,3.0400000000000005,7,3.13,The rock finds a glove laying in the grass. It folds up the glove and lays down on it to take a nap.
the_rock,6,67,3.19,6,3.19,A scientist picks up the rock and dusts off its surface.
the_rock,6,67,3.19,7,3.25,The rock is turned upside down during its examination by the scientist. On the back of the rock is the imprint of a bug. The scientist becomes excited and puts the rock in his toolbox.
the_rock,6,68,3.31,2,3.31,A new scene begins with someone taking a photo of a bunch of rocks on display. The rock is now a fossil in a museum.
the_rock,6,68,3.31,3,3.37,"The scene cuts to many people exploring the museum. As it moves over to the fossil, the fossil looks sad as it notices it is now amongst other fossils."
the_rock,6,69,3.45,4,3.45,"A lot of the people in the museum explore the fossil. One child in particular, presses his face to the glass. The force with which he does it causes the fossil to fall backwards off of the display."
the_rock,6,69,3.45,5,3.51,"The fossil tumbles out of the back of the display into the trash can of a janitor. The janitor hearing the thump of the noise looks behind him to see what's there. However, he doesn't notice the fossil."
the_rock,6,70,3.5500000000000003,4,3.55,The janitor throws the fossil out onto the street with all of the other garbage. A man walking by begins to lightly kick the fossil forward.
the_rock,6,71,4.02,2,4.02,The man picks up the fossil from the ground and throws it through a window above.
the_rock,6,72,4.06,2,4.06,"The fossil hits a man, and knocks him over. It rolls down the piano in the apartment and out and back window. It continues to get battered in the street where in lands in the middle of one road."
the_rock,6,72,4.06,3,4.12,"The fossil gets hit by a semi truck causing the whole scene to spin. Then it gets hit by another car, where it can fit through the front panel of the car and moves into its engine. The engine of the car grinds the fossil up into a small pebble. Upon begin ejected from the car, the pebble grabs a piece of trash of the street and tries to go to sleep."
the_rock,6,73,4.23,3,4.23,A large paving machine rolls down the street where it crushes the pebble and turns it into a small piece of dust.
the_rock,6,74,4.3,2,4.3,The piece of dust becomes a part of small pile of dirt on the street. A maintenance worker sweeps the pile off of a ledge and into a large pile of sand.
the_rock,6,74,4.3,3,4.39,The piece of sand crawls out from underneath the pile. It grabs another piece of sand to lay on to try and fall asleep. Sad music plays.
the_rock,6,75,4.5,3,4.5,The sand is excavated from the beach and loaded onto a truck.
the_rock,6,75,4.5,4,4.47,The sand is brought to a warehouse where it is unloaded onto a conveyer belt.
the_rock,6,76,5.01,1,5.01,"At the end of the line, is a pot of molten lava. The sand is poured into it, and the screen goes white."
the_rock,6,77,5.08,2,5.08,The sand is pressed into a mold and becomes a lens. Workers in biohazard suits put the lens into a box.
the_rock,6,78,5.16,7,5.16,The scene changes to a shuttle being launched into outer space.
the_rock,6,78,5.16,8,5.24,"Once in outer space, the rockets of the shuttle are kicked off the machine. This reveals the lens of the shuttle. The scene cuts to mission control men laughing and clapping."
the_rock,6,79,5.3,3,5.3,The mission control men press a button causing the shuttle to propel through space. The shuttle hits and asteroid before heading toward a planet.
the_rock,6,79,5.3,4,5.41,"The shuttle heads towards the planet and begins to deconstruct as it gains speed. It hits the planet, and for a moment nothing happens."
the_rock,6,80,5.47,4,5.47,The planet begins to change and the ground shifts. Mountains grow and the original large mountain is returned.
the_rock,6,80,5.47,5,5.57,The big mountain looks around him and notices that it has returned to his original place. The mountain's eyes droop as it becomes sleepy again.
the_rock,6,80,5.47,6,6.06,The mountain sighs and begins to fall asleep. The screen fades to black.
the_prisoner,7,81,6.1000000000000005,2,6.1,THE PRISONER title appears on a black screen.
the_prisoner,7,82,6.15,4,6.15,Camera opens to a far shot of a small courtyard area. The sounds of water and birds can be heard. A man dressed in a black suit walks up towards a woman standing by a table.
the_prisoner,7,82,6.15,5,6.2,"The woman says to the man ""We'll be open in a minute"" as he approaches. The camera cuts to a close up of the two speaking. The man replies with a question: ""What's the name of this place?"""
the_prisoner,7,82,6.15,6,6.22,"The woman returns to straightening chairs as she replies: ""You're new here aren't you?"". The man answers ""Where"", and he begins to follow her as she works. The woman ignores this to ask ""Do you want breakfast?"" The man continues to ask questions: ""Where is this?"" The woman acknowledges the question with ""The village?"" The man answers: ""Yes."" The woman ignores this and tells the man ""I'll see if coffee's ready."""
the_prisoner,7,83,6.28,4,6.28,"The woman starts to walk away as the man grabs her arm. He asks  ""Where's the police station?"" to which the woman turns around to face him. She replies ""There isn't one."" The man becomes more insistent as he asks ""Can I use your phone?"". The woman states ""We haven't got one."" The man quickly asks ""Well where can I make a call?"" The woman look away from him and answers ""Well there's a phone box around the corner"" as she gestures towards it. The man quickly mutters ""Thank you."""
the_prisoner,7,84,6.36,2,6.36,The man is shown walking down an empty street. He looks around for the phone booth. The sounds of his shoes along with dark music.
the_prisoner,7,84,6.36,3,6.45,The man pauses for a second. Then he turns a corner seeing the phone booth up ahead.
the_prisoner,7,84,6.36,4,6.49,"He approaches the phone, looks up at the sign, and begins to reach for the phone."
the_prisoner,7,85,6.51,2,6.51,The is a close up of the man's hand as he grabs the phone.
the_prisoner,7,85,6.51,3,6.53,The man holds the phone and examines it. Suddenly there is a beep.
the_prisoner,7,85,6.51,4,6.57,"A woman's voice answers: ""Number please."" The man asks her ""What exchange is this?"" The woman repeats herself: ""Number please."" The man continues by saying: ""I want to make a call to-"". He is interrupted when the woman says ""Local calls only. What is your number sir?"" The man answers her by saying ""I haven't got a number"". The woman only states ""No number, no call"""
the_prisoner,7,86,7.11,2,7.08,The phone line goes dead. The man examines it for a second and places the phone back down.
the_prisoner,7,86,7.11,3,7.11,The man walks away from the phone and begins walking down the street while looking around.
the_prisoner,7,86,7.11,4,7.22,The man pauses and stops in his tracks. He quickly swivels his head around him.
the_prisoner,7,86,7.11,5,7.25,The camera cuts to the man walking down another street. He stops in front of a map with the words your village written in the corner.
the_prisoner,7,87,7.31,3,7.31,The man examines both the map and the items adjacent to it.
the_prisoner,7,87,7.31,4,7.33,The camera shows a close up of a panel by the map. It is an interactive board with the words PUSH AND FIND OUT written on it. The man scrolls through the options.
the_prisoner,7,87,7.31,5,7.35,The man presses a button on the map. The camera cuts to a close up of all of the buttons as the sound of a car approaching is heard.
the_prisoner,7,88,7.38,2,7.38,Another woman pulls up in a car. The camera quickly cuts back and forth between them as the man is startled to see her appear.
the_prisoner,7,88,7.38,3,7.4,"A close up of the woman, as she asks: ""Where to sir?"""
the_prisoner,7,88,7.38,4,7.42,The camera goes back to the surprised man as he says nothing. It cuts to the woman as she repeats the same question but this time in French
the_prisoner,7,88,7.38,5,7.44,"The man walks towards the car and commands: ""Take me to the nearest town."" The woman simply replies ""Oh, we're only the local service."""
the_prisoner,7,88,7.38,6,7.48,"The man gets in the car and tells the woman ""Take me as far as you can"""
the_prisoner,7,89,7.500000000000001,9,7.5,The car begins to drive away as the camera cuts to a view of the village from the front of the car.
the_prisoner,7,89,7.500000000000001,10,7.52,"The man begins to ask ""Why did you speak to me in French?""  The woman replies ""French is international."" Soft music begins to play and the man continues speaking: ""I suppose it's a waste of time asking the name of this place."" The woman ignores him and continues to speak: ""As a matter of fact, I thought you might be Polish or perhaps Czech."" The man asks ""What would Poles or Czechs be doing here?"""
the_prisoner,7,89,7.500000000000001,11,8.02,"The scene outside the car becomes filled with someone on a bike and a fountain which the car turns around .The woman continues to speak, saying ""It's very cosmopolitan. You never know who you'll meet next."""
the_prisoner,7,89,7.500000000000001,12,8.05,"The is a close up of the man's face, then the woman's, then back to the man's and they don't speak"
the_prisoner,7,89,7.500000000000001,13,8.08,The camera cuts back to the view of the village before once again returning to the man and the woman as they remain silent.
the_prisoner,7,89,7.500000000000001,14,8.12,A far shot is shown of the car a driving before returning to close ups of the man scowling and the woman smiling for a third time.
the_prisoner,7,89,7.500000000000001,15,8.16,The camera angle changes back to look out the front of the car. Another man on a bike is shown riding toward them. This causes the main character to look back at the bikes retreating for as the car passes it.
the_prisoner,7,89,7.500000000000001,16,8.19,The car pulls up to the man's destination. He looks at her saying nothing.
the_prisoner,7,90,8.22,2,8.22,"As the man gest out of the car the woman says ""I did tell you were are only local."" After a short pause she speaks again: ""The charge is two units."""
the_prisoner,7,90,8.22,3,8.26,"The man having gotten out of the car looks at her. He asks  ""Units?"" She clarifies ""Credit units."" Then she tells him ""Oh well, pay me next time."" Followed by the words ""Be seeing you."" This is accompanied by a specific hand gesture."
the_prisoner,7,90,8.22,4,8.32,A shot of the man standing on the sidewalk is shown as the woman drives the car away. He slowly backs up towards a store.
the_prisoner,7,91,8.4,2,8.4,The man looks in the window of a general store before walking inside.
the_prisoner,7,91,8.4,3,8.45,The man opens the door to a store filled with assorted items. He slowly enters the store. A man speaking in foreign languages can be heard off screen.
the_prisoner,7,91,8.4,4,8.56,"A woman customer is shown standing next to the store owner who is speaking. He asks the customer ""Would you help yourself a pineapple madam?"""
the_prisoner,7,91,8.4,5,9.01,"The woman briefly leaves the screen to retrieve the pineapple. She returns and the shop keeper puts it in her bag. He tells her ""Thank you. Good day"" as she takes her groceries and exits the store."
the_prisoner,7,91,8.4,6,9.08,"The is a close up of the store owner as he says ""Be seeing you"" accompanied by the same hand gesture as the driver earlier."
the_prisoner,7,92,9.1,2,9.1,"The store owner acknowledges the main man. He greets him: ""Good morning sir. And what can I do for you then?"" The man says ""I'd like a map of this area."" The store owners asks him the following: ""Map? Color or black and white?"" to which the man curtly replies ""Just a map."""
the_prisoner,7,92,9.1,3,9.2,"The camera follows the store owner as he shifts around searching for the map. He mumbles thinking to himself: ""A map"" ""Ah. Black and white."""
the_prisoner,7,92,9.1,4,9.28,"The store owner returns with the map. He tells the man ""There we are sir. I think you'll find that shows everything"" The camera zooms in as it is presented. The booklet says map of your village."
the_prisoner,7,93,9.3,4,9.3,The man quickly examines the map. It is very plain and lacks much detail. Descriptors like The Mountains are shown on screen with the map.
the_prisoner,7,94,9.39,2,9.39,"The man stumbles as he tells the store owner ""I...I.. I meant... A larger map."" The store owner tells him ""Only in color sir. Much more expensive-"". The man is quick to cut him off saying ""That's fine."""
the_prisoner,7,94,9.39,3,9.44,Off in search of the color map the store owner turns around to retrieve it from the cabinet. Before placing it down on the counter for the man.
the_prisoner,7,94,9.39,4,9.54,The store owner walks away slightly after giving the man the map. There is a close up of the map as the man examines it. He finds it to be as vague as the other black and white map. Dark music plays.
the_prisoner,7,95,10.02,1,10.02,"The man looks up to find the shop owner straightening up the cabinet. He says ""Oh uh. That's not what I meant. I meant, uh, a larger area."" The store owner, without turning around, responds ""No we only have local maps sir. There's no demand for any others."""
the_prisoner,7,95,10.02,2,10.12,"A close up shot of the shop owner is shown as he asks the man ""You're new here aren't you?"""
the_prisoner,7,96,10.15,1,10.15,"The man doesn't reply but instead asks ""Where can I get a the car? Self drive?"" The store owner answers ""No self drive. Only taxis"" to which the man says ""I've tried those."""
the_prisoner,7,96,10.15,2,10.21,The ringing of a bell appears as another man enters the shop
the_prisoner,7,97,10.23,1,10.23,"The store owner walks away saying ""Well I look forward to the pleasure of your custom, sir"""
the_prisoner,7,97,10.23,2,10.28,"The store owner tells the man ""Be seeing you"" while making the same hand gesture as the ones shown previously. He then turns towards the new man in the shop and addresses him with the words ""Yes sir"". The puzzled look of the main character is shown as he leaves the shop and the screen fades to black."
the_black_hole,8,98,10.36,1,10.36,THE BLACK HOLE title appears on black screen.
the_black_hole,8,99,10.4,1,10.4,The middle of the title screen opens up to a dim and boring office. A man can be heard making copies off screen. The camera pans over to the man.
the_black_hole,8,99,10.4,2,10.47,The man becomes the center of the screen as he sighs.
the_black_hole,8,99,10.4,3,10.5,"The camera cuts to a close up of the buttons on the copier. The man tries to press the button, but nothing happens. He sighs again before his face scrunches in annoyance."
the_black_hole,8,99,10.4,4,10.53,"The camera cuts back to the copier as the man tries feverously to press the button. Again, nothing works."
the_black_hole,8,99,10.4,5,10.55,The camera pans out to the man again. It then zooms into his foot as he kicks the copy machine. A buzzing sound is heard as the machine begins to print a piece of paper.
the_black_hole,8,100,10.57,1,10.57,The screen shows the side of the copier as a piece of paper prints out. It has a giant black circle printed on it.
the_black_hole,8,100,10.57,2,10.59,The camera cuts back to the man as he grabs the piece of paper an begins to examine it.
the_black_hole,8,100,10.57,3,11.02,The man stares at the paper puzzled. The sound of the copier printing more paper can be heard. He then places it down next to the copier.
the_black_hole,8,100,10.57,4,11.06,"The camera cuts to a side view of the man and the copier. The man lifts the top of the machine and watches as it makes a copy. Finally, he shuts the lid still puzzled."
the_black_hole,8,101,11.12,1,11.12,The man checks his watch and grabs his cup of coffee from where it was sitting by the copy machine.
the_black_hole,8,101,11.12,2,11.14,"The camera cuts to an angle from the black circle in the paper. It shows the man drinking his coffee. Also, dark music begins to play. Having finished his sip, the man goes to put the cup down on top of the black circle only to have the cup go right through the paper."
the_black_hole,8,102,11.17,1,11.17,The man is slightly thrown off of balance by the cup moving through the hole. He looks down at the paper questioningly.
the_black_hole,8,102,11.17,2,11.21,"The man squats down so that he is eye level with the paper on the copier. He reaches his hand forward toward the black hole, and dark music plays. He quickly removes his hand from the paper."
the_black_hole,8,102,11.17,3,11.26,The man continues to stare at the hole before checking behind him to see if anything is there.
the_black_hole,8,102,11.17,4,11.3,"Gathering up the courage, the man brings his hand back towards the hole as the dark music begins again. He is able to reach his hand through the circle on the paper and he digs around for the cup."
the_black_hole,8,102,11.17,5,11.36,The camera cuts to a view of the man standing with the retrieved cup in his hand. He gasps places the cup down in front of him.
the_black_hole,8,103,11.4,1,11.4,The man picks up the paper with the black circle and examines it. He quickly sticks his arm in the hole and becomes more surprised when it goes through the paper not appearing on the other side. He removes his arm.
the_black_hole,8,104,11.49,1,11.49,"Having an idea, the man walks over to the vending machine. He places the paper on the window and glances behind him to make sure no one is looking."
the_black_hole,8,104,11.49,2,11.56,The man reaches his arm in and grabs a piece of candy.
the_black_hole,8,104,11.49,3,12.02,There is a cut to the man eating a chocolate bar. He holds up the paper as he looks at it again. Then he smiles having come up with another idea.
the_black_hole,8,105,12.07,1,12.07,The screen is filled with the view of a wooden door.
the_black_hole,8,105,12.07,2,12.1,The camera returns back to the man eating the snickers. He smirks as he comes up with his plan.
the_black_hole,8,105,12.07,3,12.12,The camera cuts to a view of the shadow of the man from the other side of the door.
